date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2015-05-07,145,轻度污染,111,171,32,1.6,69,151
2015-05-08,108,轻度污染,81,109,17,1.1,61,98
2015-05-09,66,良,48,71,12,0.7,37,113
2015-05-10,88,良,38,66,13,0.7,32,145
2015-05-11,75,良,33,59,9,0.7,30,130
2015-05-12,70,良,23,89,13,0.6,31,124
2015-05-13,67,良,26,84,29,0.8,42,118
2015-05-14,72,良,31,65,25,1.1,38,126
2015-05-15,57,良,27,51,11,0.8,38,108
2015-05-16,102,轻度污染,39,80,13,0.7,38,162
2015-05-17,110,轻度污染,49,89,21,0.7,45,171
2015-05-18,87,良,65,92,10,1.2,52,141
2015-05-19,115,轻度污染,81,112,13,1.2,42,176
2015-05-20,84,良,44,90,12,0.8,47,141
2015-05-21,110,轻度污染,25,68,18,0.7,45,171
2015-05-22,99,良,42,83,23,0.8,43,159
2015-05-23,96,良,68,115,29,1.1,61,155
2015-05-24,123,轻度污染,76,127,23,1.1,65,185
2015-05-25,137,轻度污染,61,102,20,0.9,45,201
2015-05-26,103,轻度污染,49,83,18,0.8,35,163
2015-05-27,86,良,63,91,19,1,59,136
2015-05-28,113,轻度污染,86,128,15,0.8,49,64
2015-05-29,63,良,45,65,17,0.9,46,48
2015-05-30,45,优,30,45,7,0.8,34,74
2015-05-31,93,良,34,63,15,0.7,52,152
2015-06-01,131,轻度污染,100,135,16,1.1,47,172
2015-06-02,126,轻度污染,96,113,12,1.2,46,134
2015-06-03,47,优,25,47,10,0.6,37,88
2015-06-04,62,良,14,33,10,0.5,41,114
2015-06-05,100,良,34,68,13,0.7,40,160
